jobpost_url,skill_stack,jobpost_name,company_name,company_star,task,qualification,treatment,welfare,end_day,education,career
/position/6959,"['python·', 'node.js·', 'mysql·', 'elasticsearch·', 'aws·', 'rest', 'api']","젊고 트렌디한 IT개발팀, 코드크레인에서 AI/빅데이터 개발자를 모집합니다",코드크레인,3.3,"• AI/빅데이터 관련 개발 (텍스트 분석, 개인화 추천, 검색 엔진 등)• 백엔드 개발 (restful API, DBMS설계 및 연동 등)",• 학력: 대졸 이상,"• 관련 전공(AI/빅데이터 석, 박사 학위 및 정보처리기사 자격증을 보유하신 분)• 백엔드 개발 경험 1년 이상이 있으신 분• DBMS에 대한 이해 및 개발경험이 있으신 분• Python 및 Node.js에 대한 이해 및 개발경험이 있으신 분","• 연금/보험: 4대보험은 기본이죠!• 휴무/휴가: 연차, 반차, 정기휴가를 자유롭게 사용하세요!• 커피/간식: 당 떨어질 일 없도록 무제한으로 제공해요! 원하는 간식이 있다면 말만 하세요! 코드크레인의 해피크루가 준비해줄거에요.• 석식제공: 야근하는 분위기가 절대 아니에요! 하지만 불가피한 야근이 있을 시, 석식비용을 제공해드립니다!• 워크샵/MT: 코로나로 잠시 중단된 상태이지만, 구성원간 화합을 다질 수 있는 재미있는 워크샵/MT를 1년에 1~2회 떠나요!• 코드크레인 전용공간: 15층 전용 엘레베이터를 이용하는 코드크레인 본사, 확 트인 뷰를 즐길 수 있는 전용 테라스 공간과 사무실을 보유하고 있어요!",상시,대학교졸업(4년) 이상(졸업예정자 가능),신입
/position/6888,"['machinelearning·', 'ai/인공지능']",Machine Learning Engineer (조합최적화문제),마키나락스,4.3,"•  조합최적화 문제란? 이산적인 탐색공간에서 최적의 해를 찾는 문제입니다. 탐색공간이 연속적인 문제와 비교해봤을 때 상대적으로 해를 찾아가기 위한 단서가 부족하므로 수많은 해의 후보들을 영리하게 탐색해가는 것이 본 문제의 핵심이 됩니다. 예를 들어 오늘 중으로 100건의 택배를 배달해야 하는 배송 기사가 있다고 가정해봅시다. 이때 택배의 배송순서를 어떻게 정하냐에 따라 총 배송 시간은 천차만별로 달라질 것입니다. 그렇다면 배송 기사는 100! 개의 배송경로 중에 가급적 총 배송 시간이 적은 경로를 고를 필요가 있습니다. 이는 O(N!)의 탐색 문제로 NP-Hard군에 속하는 문제입니다. 세상에는 (경로 문제 뿐만 아니라) 수없이 많은 조합 최적화 문제들이 존재합니다.• 반도체의 성능을 극대화하거나 또는 생산비용을 절감하기 위해서 소자들을 어떻게 배치해야 할 것인가?• 클라우드 시스템에서 요청받은 작업들을 각각 어떤 자원(CPU, GPU, Memory)에 배치할 것인가?• 뉴럴네트워크의 성능을 높이기 위해서는 어떤 하이퍼파라미터 조합을 사용해야 할 것인가?조합 최적화 문제 팀은 조합 최적화 문제에 대한 높은 수준의 기술력 확보와 동시에 제품 개발을 통한 새로운 시장가치의 창출을 목표로 하고 있습니다.현재는 주로 반도체의 소자 배치 문제를 풀고 있으며, 차츰 다양한 주제로 문제의 영역을 확대해 나갈 예정입니다.","• 문제와 연구내용 이해를 위한 기본적인 확률, 정보이론, 선형대수 등의 기초지식을 보유하신 분• 특정 방법론에 종속되지 않는 유연한 문제 접근, 해결 능력을 갖추신 분• 연구논문을 읽는 것과 구현하는 것 모두에 대해 깊은 흥미를 갖고 계신 분• 조합 최적화 or 강화학습 주제가 아니더라도 ML을 활용하여 프로젝트 or 연구 성과를 내본 경험이 있으신 분",• 조합 최적화 문제를 정의하고 해결하는 것에 흥미를 갖고 계신 분• 강화학습을 이용한 조합 최적화 알고리즘 구현 경험• 강화학습 외의 방법을 이용한 조합 최적화 문제 해결 경험    (예: Integer Programming or Genetic Algorithm or Simulated Annealing 등)• ASIC 쪽의 도메인 지식을 가지고 계신 분• 분산 컴퓨팅 / 병렬 컴퓨팅 기술을 활용한 프로젝트 경험,"[자율] 마키나락스는 자율적인 근무환경을 지향합니다.• 유연한 재택근무: 날이 추워도, 날이 더워도 자유로운 재택근무와 함께라면 두렵지 않아요. • 자율적인 출퇴근 문화: Core Time(10시 ~ 4시)을 제외하고 자유롭게 출근과 퇴근이 가능해요.• 무제한 휴가제도: 휴가는 필요할 때, 일수에 제한 없이 사용할 수 있어요. [몰입] 마키나락스는 업무 이외의 것에는 신경쓰지 않도록 '몰입'할 수 있는 환경을 지원합니다.• 최신 장비 지원: 맥북 프로, 4K 모니터 등 신규 입사자가 원하는 장비를 400만원 한도 내에서 지원합니다. • 스탠딩 데스크: 소중한 여러분의 척추 건강 스탠딩 데스크로 지키세요.  • 건강검진: 언제나 건강이 최고.  연 1회 30만원 상당의 종합검진을 지원합니다.  • 점심 및 저녁 식사: 회사에 출근할 때도, 재택할 때도 식사 걱정은 하지 마세요. 회사 돈으로 먹으면 되니까요.  • 장기근속 유급 휴가: 열심히 일한 당신 떠나라! 3년 근속 시 300만원 한도로 한달살기 비용을 지원합니다. • 스낵바: 커피부터 과일까지 다양한 간식이 상시 구비! 먹고 싶은건 #Snack 채널에서 요청해보세요. [성장] 마키나락스는 회사와 구성원이 함께 성장할 수 있도록 지원합니다.• 국제 컨퍼런스/세미나: 글로벌 인사이트를 쌓을 수 있도록 국제 컨펀런스 및 세미나 참석을 지원합니다.  • 강의/도서/스터디 지원: 업무에 필요한 강의와 도서 지원 여러분의 성장을 위해서라면 아끼지 않아요. • 특허 출원/등록 보상: 특허 출원에 대해 30만원을, 특허 등록에 대해 50만원을 지원합니다.  [팀 워크] 마키나락스는 팀이 가지는 시너지를 믿습니다.• 사내 소모임: 런닝, 클라이밍, 전시, 차(茶), 커피, 3D 프린팅 등 구성원들의 취미 활동을 지원합니다. • 티 타임: 주 1회 팀별 티 타임, 1on1 세션 티 티타임을 통해 구성원들과 더 많은 대화를 나눠요.  ",상시,무관,신입
/position/3747,"['java·', 'python·', 'tensorflow·', 'keras·', 'pytorch·', 'rest', 'api·', 'mongodb·', 'nosql·', 'django·', 'dicom']",의료 인공지능 시스템 개발,메디칼파크,2.9,"• RNN, CNN, GAN• 의료영상분석, 신호처리분야• 분류, 생성 모델","• Python 프로그래밍 필수• 기타 기본적인 응용프로그램 제작 능력 • 기계학습, 딥러닝 관련 학습 경험을 피력할 수 있는 설명자료 제시",• 영상처리 관련 CNN 기반 딥러닝 개발 경험• 분류 모델 학습 경험• 생성 모델 학습 경험• 신호처리 관련 RNN 기반 딥러닝 개발 경험• 수학 또는 응용통계 관련 전공자,"• 퍼포먼스에 대한 보상• 정부과제 인건비 계상 연구원은 연차별 연구성과금 지급• 중식 별도 제공• 복리후생비, 기숙사지원비 지급",상시,대학교졸업(4년) 이상,신입
/position/5827,"['deeplearning·', 'python·', 'java·', 'c·', 'c++·', 'linux']",음성/자연어 딥러닝,포지큐브,3.6,"• 음성인식 딥러닝 개발• STT 기술 개발 : SpeechToText 기술 개발- wav2vec 학습- wav2vec 경량화- wav2vec 정확도 개선- 자사 TTS를 이용한 샘플 제작- 한국 주소 DB 구축- STT 결과 Text와 주소 매칭 엔진 개발 • 노이즈필터 및 음성 특징 분석 딥러닝 개발• 딥러닝을 이용한 음성 특징 분석 및 노이즈 제거 기술 개발- 전화 음성의 연령대, 성별 추론 엔진 개발(딥러닝)- 전화 녹음의 background sound 및 white noise 제거 기술 개발• NLP/NLU 딥러닝 개발 - BERT / ELECTRA 연구 - 자연어 형태소 분석 연구 - 챗봇 연구",• 딥러닝 기초 지식• Python• Docker / Conda / Linux 사용 경험,"• 머신러닝/딥러닝 경험자• 음성 분석 또는 노이즈 제거 기술 개발 유경험자• word vector, TTS, STT, NLP 기술 개발 유경험자• 최신 논문을 이해하고 구현 가능한 자 • Java, C/C++ 중 하나이상 가능 자 • 컴퓨터공학 / 한국어 / 음성학 전공 • 경력 - 분야 무관 딥러닝 2년 이상 ","[근무환경]• 근무형태 : 정규직 (수습기간 3개월)• 근무시간 : 주5일 (월~금)[혜택 및 복지]• 저녁에 업무가 잘되는 당신, 선택적 자율출퇴근제• 오늘은 혼자 있고 싶어요, 재택근무 가능• 몸이 건강해야 마음이 건강하다! 매년 제공되는 건강검진• 당신의 개성을 존중합니다. 개인별 맞춤 장비 제공• 먹고 일하는 직원이 행복하다! 화수분처럼 쏟아지는 간식bar• 근무시간에 탁구 경기 가능! 탁구대, 플스 구비• 합법적 비상금 충당 가능! 매월 초 식대 제공(비상금 충당 가능)• 서로 윈윈하자! 자기계발비, 교육훈련비, 도서지원• 곧 더 넒은 곳으로 갑니다! 160평 규모의 사무실과 카페테리아• 스톡옵션, 퇴직연금, 성과급 제도 운영(더 많은 복리후생을 제공하기 위해 HR팀 열일중입니다!)",상시,대학교졸업(4년) 이상,신입
/position/6586,"['ai/인공지능·', 'deeplearning·', 'network·', 'c·', 'c++·', 'python·', 'tensorflow·', 'pytorch·', 'machinelearning']",Deep Learning Engineer,플라잎,0.0,"• Deep Learning-Based Computer Vision Solutions 연구 및 개발									 - Object Detection, Instance Segmentation									 - 6D Pose Estimation									 - Semi- , Unsupervised Learning									 - Robotic Grasp Detection									 - Synthetic Data Generation									• Network 최적화 및 경량화									","• 해당 분야 석사/박사 학위 혹은 3년 이상의 경력을 갖춘 분• C/C++, Python 숙련자									• Tensorflow, Pytorch 숙련자									• Machine Learning 관련 지식 보유 									• Computer vision 관련 연구/개발 경험									","• 3D Data를 다루는 프로젝트 혹은 연구 경험이 있으신 분									• Computer Vision, Machine Learning 관련 최신 논문 모니터링 및 활용에 관심 많은 분									• 로봇에 대한 전반적인 배경 지식이 있으신 분 									• ROS(Robot operating system) 활용 경험 있으신 분									• CUDA 언어 및 Tensor RT 활용 경험 있으신 분									• Deep Learning Network 최적화 및 성능 개선 경험이 있으신 분									• GAN, Photorealistic synthetic data 관련 연구 경험이 있으신 분									• 상용화 소프트웨어 개발 경험이 있으신 분									","◆ 기타사항 ◆• 급여 : 개인의 역량에 따라 협의 * 스톡옵션 & 인센티브• 채용 형태 : 정규직 * 수습기간 3개월 후 전환 심사. 수습기간 中 연봉 100% 지급• 근무 장소 : 경기도 성남시 분당구 대왕판교로 660 유스페이스1 B동 901호 / 우: 13494• 4대 보험 가입◆ 채용 절차 ◆1. 서류 전형 (이력서, 자기소개서, 포트폴리오 등)2. 적성 및 컬처핏 면접3. 최종합격 및 처우 협의• 서류는 자율 형식 (양식 및 분량 무관)입니다. 압축하지 말고 URL 또는 PDF 형식으로 제출해주세요◆ 혜택 및 복지 ◆[조직 문화]• """"~님"""" 호칭을 사용함으로써 서로를 존중하는 문화• 한 달마다 한 번 진행되는 타운홀미팅 : 서로의 의견을 솔직하게 나누고, 과거보다 미래 지향적으로 회사의 비전을 함께 나누는 전사회의• 불필요한 회의를 최소화하고 오로지 업무에 집중할 수 있는 환경• 고민이 있을시 리더 혹은 CEO와 언젠든 자유롭게 요청할 수 있는 1:1 미팅• 의무적인 회식 없는 자유롭게 참여할 수 있는 회식 문화• 주어진 업무의 성과에 따른 합당한 인센티브 / 실패하더라도 의미있는 실패면 인센티브 지급[근무 환경]• 신분당선 판교역에서 10분 거리 위치의 사무실• 10시 이전,5시 이후 시간 자율 출근 (매일 다른 시간에 출/퇴근해도 OK)• 별도의 승인 없이 연차, 반차, 보건 휴가(무급), 비상휴가 등 자유롭게 사용 가능• 효율적인 업무 진행을 위해 장비(랩탑, 데스크탑, 맥북, 모니터 등) 및 소프트웨어 등 지원• 너무도 당연한 자유복장[복지 환경]• 성장하는데 도움이 되는 교육비, 도서구입비 등 자기계발비 지원• 명절 선물 및 귀향비 지급• 생일자 조기 퇴근 및 생일 케이크 제공• 과자, 음료, 탄산수, 두유, 맥주 등 원하는 간식 24시간 구비• 2년 근속 직원 대상 리프레시 유급 휴가 5일 지원• 여름 및 겨울 방학 1주일, 샌드위치 휴가, refresh 휴가• 백신 접종 당일 연차 소진없는 특별 휴가 1일 지원",상시,석사졸업 이상,신입
/position/6149,"['scikit-learn·', 'pytorch·', 'k8s·', 'machinelearning']",Machine Learning Engineer (AIOps),오케스트로,4.4,"• 자사 AIOps 솔루션 심포니 개발 • 데이터 전처리, 모델 학습, 배포 파이프라인 구축 및 운영• 알고리즘 개발자에 대한 기술 지원(제품 아키텍처 및 핵심기능은 홈페이지 참조)",• 모델 학습 및 배포를 포함한 ML 파이프라인 일부 또는 전체 구축 및 운영 경험이 있으신 분• ML 및 MLOps에 관심이 있고 새로운 기술을 공부하고 적용하는 것에 두려움이 없으신 분,"• 워크플로우 관리 도구(Airflow, Kubeflow 등) 사용 경험이 있으신 분• ML 프레임워크(Scikit-learn, Pytorch 등) 사용 경험이 있으신 분• k8s기반 서비스 운영 경험이 있으신 분","• 자율 출퇴근매일 매일 편한 시간에 출근하세요(9~10) 하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮습니다• 식비 지원오케스트로는 점심 저녁 식대를 제공합니다 매일 매일 맛있는 식사로 힐링해 보세요 • 각종 휴가 지원 눈치 보지 말고 자유롭게 신청하세요. (연차, 반차, 반반차 운영)여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요. • 개인 장비 지급 (Mac Pro, 모니터 등)빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드립니다 필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요• 도서 구입비 지원개인의 성장이 조직의 성장을 이끈다고 믿습니다. 새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드립니다. • 결혼 장려금 / 출산 장려금 지원개인의 생활과 직장이 조화를 이루도록 지원합니다. 일생에 가장 축하할 일인 결혼과 출산 장려금을 드립니다. • 자유로운 복장개인의 개성과 스타일을 존중합니다편하게 입으시고, 눈치 보지 마세요• 그 외종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물, 청년내일채움공제 등",상시,무관,신입
/position/6587,"['c·', 'c++·', 'python·', 'machinelearning·', 'tensorflow·', 'pytorch']",Reinforcement Learning Engineer,플라잎,0.0,• Reinforcement Learning Based Robot Controller 연구 개발									 - Robot behavior Optimization  									 - Control Parameter Approximation									• Tracking									 - Predict object position									• Reinforcement Learning Training Simulation 개발									• Robot Operation System 개발									,"• C/C++, Python 개발 가능									• Machine Learning 및 알고리즘의 배경지식									• Tensorflow, Pytorch 등 사용 경험									• 물리 엔진 기반의 시뮬레이션을 통한 Reinforcement Learning Project 경험자									",• 해당 분야 석사/박사 학위 혹은 3년 이상의 경력을 갖춘 분									• Model based Reinforcement Learning 개발 경험이 있으신 분									• Manipulator등 실제 Robot과 연동하여 Project를 진행한 경험이 있으신분									• Robotics 또는 Control 관련 전공자 중 Reinforcement Learning에 대한 전반적인 지식 및 Reinforcement Learning을 활용한 Project 경험이 있으신분									• ROS 또는 ROS2 개발 경험이 있으신분									• 머신러닝 프로젝트를 위한 실물 공정 시뮬레이터 개발 경험이 있으신 분									,"◆ 기타사항 ◆• 급여 : 개인의 역량에 따라 협의 * 스톡옵션 & 인센티브• 채용 형태 : 정규직 * 수습기간 3개월 후 전환 심사. 수습기간 中 연봉 100% 지급• 근무 장소 : 경기도 성남시 분당구 대왕판교로 660 유스페이스1 B동 901호 / 우: 13494• 4대 보험 가입◆ 채용 절차 ◆1. 서류 전형 (이력서, 자기소개서, 포트폴리오 등)2. 적성 및 컬처핏 면접3. 최종합격 및 처우 협의• 서류는 자율 형식 (양식 및 분량 무관)입니다. 압축하지 말고 URL 또는 PDF 형식으로 제출해주세요◆ 혜택 및 복지 ◆[조직 문화]• """"~님"""" 호칭을 사용함으로써 서로를 존중하는 문화• 한 달마다 한 번 진행되는 타운홀미팅 : 서로의 의견을 솔직하게 나누고, 과거보다 미래 지향적으로 회사의 비전을 함께 나누는 전사회의• 불필요한 회의를 최소화하고 오로지 업무에 집중할 수 있는 환경• 고민이 있을시 리더 혹은 CEO와 언젠든 자유롭게 요청할 수 있는 1:1 미팅• 의무적인 회식 없는 자유롭게 참여할 수 있는 회식 문화• 주어진 업무의 성과에 따른 합당한 인센티브 / 실패하더라도 의미있는 실패면 인센티브 지급[근무 환경]• 신분당선 판교역에서 10분 거리 위치의 사무실• 10시 이전,5시 이후 시간 자율 출근 (매일 다른 시간에 출/퇴근해도 OK)• 별도의 승인 없이 연차, 반차, 보건 휴가(무급), 비상휴가 등 자유롭게 사용 가능• 효율적인 업무 진행을 위해 장비(랩탑, 데스크탑, 맥북, 모니터 등) 및 소프트웨어 등 지원• 너무도 당연한 자유복장[복지 환경]• 성장하는데 도움이 되는 교육비, 도서구입비 등 자기계발비 지원• 명절 선물 및 귀향비 지급• 생일자 조기 퇴근 및 생일 케이크 제공• 과자, 음료, 탄산수, 두유, 맥주 등 원하는 간식 24시간 구비• 2년 근속 직원 대상 리프레시 유급 휴가 5일 지원• 여름 및 겨울 방학 1주일, 샌드위치 휴가, refresh 휴가• 백신 접종 당일 연차 소진없는 특별 휴가 1일 지원",상시,석사졸업 이상,신입
/position/6585,"['ai/인공지능·', 'c·', 'c++·', 'python·', 'machinelearning']",Robot Control Engineer,플라잎,0.0,"• ROS 기반 Robot Operation System 개발									• Reinforcement Learning 기반의 Robot Controller 개발 (Control & Motion Planning)									• Reinforcement Learning을 통한 특정 Task 해결 (ex : 문 열기, 닦기, 줍기, 밀치기 등)									• Robot Simulation 환경 구축									","• C/C++, Python 개발 가능									• 기구학, 동역학 등 Robotics에 대한 배경지식									• C++ 또는 Python을 통한 Manipulator등 실제 Robot 구동 경험									• 물리 엔진 기반의 시뮬레이션 사용 경험									• 머신러닝 또는 Reinforcement Learning에 대한 배경지식 및 프로젝트 진행									",• 강화학습과 로보틱스에 지대한 관심이 있으신 분									• 머신러닝 또는 로보틱스 관련 석사/박사 학위 혹은 3년 이상의 경력을 갖춘 분									• 제어공학에 대한 전문지식을 갖고 계신 분									• Model based Reinforcement Learning 개발 경험이 있으신 분 									• ROS2 개발 경험이 있으신 분									• 머신러닝 프로젝트를 위한 실물 공정 시뮬레이터 개발 경험이 있으신 분									,"◆ 기타사항 ◆• 급여 : 개인의 역량에 따라 협의 * 스톡옵션 & 인센티브• 채용 형태 : 정규직 * 수습기간 3개월 후 전환 심사. 수습기간 中 연봉 100% 지급• 근무 장소 : 경기도 성남시 분당구 대왕판교로 660 유스페이스1 B동 901호 / 우: 13494• 4대 보험 가입◆ 채용 절차 ◆1. 서류 전형 (이력서, 자기소개서, 포트폴리오 등)2. 적성 및 컬처핏 면접3. 최종합격 및 처우 협의• 서류는 자율 형식 (양식 및 분량 무관)입니다. 압축하지 말고 URL 또는 PDF 형식으로 제출해주세요◆ 혜택 및 복지 ◆[조직 문화]• """"~님"""" 호칭을 사용함으로써 서로를 존중하는 문화• 한 달마다 한 번 진행되는 타운홀미팅 : 서로의 의견을 솔직하게 나누고, 과거보다 미래 지향적으로 회사의 비전을 함께 나누는 전사회의• 불필요한 회의를 최소화하고 오로지 업무에 집중할 수 있는 환경• 고민이 있을시 리더 혹은 CEO와 언젠든 자유롭게 요청할 수 있는 1:1 미팅• 의무적인 회식 없는 자유롭게 참여할 수 있는 회식 문화• 주어진 업무의 성과에 따른 합당한 인센티브 / 실패하더라도 의미있는 실패면 인센티브 지급[근무 환경]• 신분당선 판교역에서 10분 거리 위치의 사무실• 10시 이전,5시 이후 시간 자율 출근 (매일 다른 시간에 출/퇴근해도 OK)• 별도의 승인 없이 연차, 반차, 보건 휴가(무급), 비상휴가 등 자유롭게 사용 가능• 효율적인 업무 진행을 위해 장비(랩탑, 데스크탑, 맥북, 모니터 등) 및 소프트웨어 등 지원• 너무도 당연한 자유복장[복지 환경]• 성장하는데 도움이 되는 교육비, 도서구입비 등 자기계발비 지원• 명절 선물 및 귀향비 지급• 생일자 조기 퇴근 및 생일 케이크 제공• 과자, 음료, 탄산수, 두유, 맥주 등 원하는 간식 24시간 구비• 2년 근속 직원 대상 리프레시 유급 휴가 5일 지원• 여름 및 겨울 방학 1주일, 샌드위치 휴가, refresh 휴가• 백신 접종 당일 연차 소진없는 특별 휴가 1일 지원",상시,석사졸업 이상,신입
/position/6345,"['python·', 'deeplearning·', 'machinelearning·', 'ai/인공지능']",강화학습(제품) 연구개발,애자일소다,2.5,• 자사 강화학습 제품 설계 및 관련 기능 개발• 자사 강화학습 제품 엔진 연구 및 개발• 지속적인 개선 및 자동화를 고려한 머신러닝 파이프라인 아키텍쳐 설계 및 구축,"• Computer science, 수학, 통계, 전자공학 등 AI 관련 전공자• Python 프로그램 가능자• 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분• 프로그래밍 스킬 보유","• Deep learning, Machine learning 경험자 우대• 원활한 커뮤니케이션 능력 역량• 문제 해결 능력 보유 우대• 플랫폼 개발 경험 보유 우대","• 문화 마일리지제도• 유연근무제도 시행 • 간식 무한 제공• 명절 상품권 및 선물지급• 생일, 입사기념일 상품권 지급• 경조휴가 및 경조금 지급• 동료추천 포상금• 장기 근속 포상제도• 직무 발명 포상제도• 스톡옵션 제도• 인센티브 지급• 점심식대 실비지원 등",상시,무관,신입
/position/6503,"['c·', 'c++·', 'opencv·', 'python·', 'machinelearning·', 'deeplearning']",머신 딥러닝 컴퓨터비전 영상 인식 개발자,앤씨앤,2.7,"• ADAS 구현을 위한 전방위 인식 모델, 알고리즘 개발• 인식 모델, 알고리즘 성능 평가 및 최적화","• 신입 : 공학계열 석사 이상• 경력 : 경력 7년 이하(주임연구원, 선임연구원, 팀원급)• 경력 : 머신/딥러닝 개발 종사자 또는 Vision 알고리즘 개발 종사자","• C/C++, OpenCV, Python 등 language 사용 능통자• ADAS 관련 업계 종사자 혹은 경험자	• NPU / GPU 사용에 익숙한 자	• 운전 가능자","모두가 행복하고 편안한 복리후생제도를 지원합니다. [편안한 제도]시차출퇴근제 운영, 자율복장, 출산휴가, 배우자 출산휴가, 육아 휴직 등[행복한 제도]선택적 복지제 운영, 구내식당 및 판교인근 20여개 이상의 식당에서 중식 및 석식 지원, 종합건강검진, 자녀학자금 지원, 명절선물, 각종 경조사 지원, 장기근속자 포상, 주택자금지원, 법인콘도 운영, 다양한 사내행사와 고가 상품, 사내카페 운영 등",상시,석사졸업 이상,신입
/position/6267,"['python·', 'tensorflow·', 'mysql·', 'pandas·', 'aws·', 'machinelearning·', 'deeplearning']",기술스타트업 데이터 리서처 구인 공고 ,맥클로린,0.0,"• 유효한 가설을 수립하고, 실험을 통해 데이터 인사이트를 기반으로 가설을 검증하고 끊임없는 Iteration을 통해 Alpha를 찾는 업무• 정량 데이터, 언어 처리를 통한 Alpha 방법론 검증 및 개발• 고객 프로파일 별로 적합한 맞춤형 투자 방법론 개발• 거시시장의 위험도를 분석하고 경고할 수 있는 모델링","• 유수의 대학에서 정량적, 분석적 분야와 관련된 전공(예. 전자공학, 물리학, 컴퓨터공학, 수학, 금융공학 등)으로 학사, 석사 혹은 박사학위를 취득하신 분• Python numpy, pandas, tensorflow 데이터 분석 및 모델링 경험• RDBMS ( MySQL ) 이해 및 관련 인프라 기본 설정 경험• AWS 기본 클라우드 인프라 이해",• ML / DL 관련 논문 보유• Kaggle 혹은 PS 관련 우수 기록 보유자• 우수한 학업 성적• 사려 깊으며 팀워크가 가능한 성격• 복잡한 개념을 간결하게 표현 가능하며 영어로 의사소통 가능한 커뮤니케이션 스킬• API에 대한 이해,"• 회사의 성장에 올라타도록, 최소 3000만 원 상당의 스톡옵션 !• 당 떨어지면 안 되니깐, 원하는 음료 / 다과 무제한 지원• 강남 밥값은 비싸니깐, 식사는 법인카드로• 내 권리에 눈치 보기 싫으니깐, 승인 없는 자유로운 휴가 사용, 여름휴가 지원• 커리어는 소중하니깐, 자기개발 독서비 / 교육비 지원• 명절 30만 원 이상의 상품권 + 성과급 지급• 구직자는 혜택 사업들 모르니깐, 내일 채움 공제, 청년 비과세 혜택 적용 등 혜택 사업 알아서 찾아서 행정 지원• 딱딱한 출근 시간은 싫으니깐, 9 ~ 10시 시차출퇴근• 복지가 부족할 것 같아서, 복지포인트 및 통신비 지원",상시,대학교졸업(4년) 이상,신입
/position/3609,"['machinelearning·', 'deeplearning·', 'python·', 'r·', 'tensorflow·', 'pytorch·', 'ai/인공지능']","AI Data Scientist, AI 분석가",애자일소다,2.5,• 기업의 문제 해결을 위한 AI 컨설팅• AI 모델 개발 및 분석 과제 수행,"•  ML/DL 등 모델링에 활용하는 언어 및 도구를 하나 이상 다룰 수 있는 분   ※ 언어 : Python, R등.     ※ 도구 : Tensorflow, PyTorch 등•  ML/DL 알고리즘에 대한 이해 및 설명이 가능하신 분",• ML/데이터마이닝 유경험자• 통계/수학 등 관련 분야 전공자• 데이터를 가공하여 모델 개발/검증까지 도출 경험이 있으신 분• 딥러닝 혹은 머신러닝을 활용한 분석 과제 또는 공모전 경험자 • 논문 게재 유경험자• 문서 작성에 유능한 분,"• 문화 마일리지제도• 유연근무제도 시행 • 간식 무한 제공• 명절 상품권 및 선물지급• 생일, 입사기념일 상품권 지급• 경조휴가 및 경조금 지급• 동료추천 포상금• 장기 근속 포상제도• 직무 발명 포상제도• 스톡옵션 제도• 인센티브 지급• 점심식대 실비지원 등",상시,대학교졸업(4년) 이상(졸업예정자 가능),신입
/position/6150,"['python·', 'git·', 'github·', 'rest', 'api·', 'aws·', 'machinelearning']",Machine Learning Engineer (MLOps),오케스트로,4.4,• 자사 MLOps 모델 관리 서비스 개발 참여• MLOps 파이프라인 구축 및 운영,"• 모델 학습 및 배포를 포함한 ML 파이프라인 일부 또는 전체 구축 및 운영 경험이 있으신 분• Python 프로그래밍에 대한 경험이 있으신 분• Git/Github 버전 관리의 이해 및 사용 경험, RESTful API 에 대한 이해가 높으신 분",• 컨테이너와 컨테이너 오케스트레이션(K8s)에 대한 이해와 경험이 있으신 분• AWS 환경에서 시스템 운영 경험이 있으신 분• 머신러닝에 대해서 흥미를 갖고 공부를 해보신 분• 재사용성이 높고 간결한 코드를 끊임없이 지향하시는 분• 본인에 대한 기대치가 매우 높으며 성취에 대한 욕구가 크신 분• 새로운 기술을 배우는 것을 꺼리지 않으며 즐겨하시는 분• 효율적으로 문제를 해결하기를 항상 고민하는 분• 함께 성장할 수 있는 개발문화를 개척하고 싶으신 분• 원팀으로서 더 나은 프로덕트를 고민할 수 있는 분• 피드백을 주거나 받는 것에 거리낌이 없으신 분,"• 자율 출퇴근매일 매일 편한 시간에 출근하세요(9~10) 하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮습니다• 식비 지원오케스트로는 점심 저녁 식대를 제공합니다 매일 매일 맛있는 식사로 힐링해 보세요 • 각종 휴가 지원 눈치 보지 말고 자유롭게 신청하세요. (연차, 반차, 반반차 운영)여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요. • 개인 장비 지급 (Mac Pro, 모니터 등)빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드립니다 필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요• 도서 구입비 지원개인의 성장이 조직의 성장을 이끈다고 믿습니다. 새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드립니다. • 결혼 장려금 / 출산 장려금 지원개인의 생활과 직장이 조화를 이루도록 지원합니다. 일생에 가장 축하할 일인 결혼과 출산 장려금을 드립니다. • 자유로운 복장개인의 개성과 스타일을 존중합니다편하게 입으시고, 눈치 보지 마세요• 그 외종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물, 청년내일채움공제 등",상시,무관,신입
